ENSEMBL_gene,HGNC_symbol,HGNC_symbol_unique
ENSG00000301550,ENSG00000301550,ENSG00000301550-301550
ENSG00000295246,ENSG00000295246,ENSG00000295246-295246
ENSG00000304902,ENSG00000304902,ENSG00000304902-304902
ENSG00000301870,ENSG00000301870,ENSG00000301870-301870
ENSG00000298300,PNCRNA-D,PNCRNA-D-298300
ENSG00000298311,ENSG00000298311,ENSG00000298311-298311
ENSG00000305476,ENSG00000305476,ENSG00000305476-305476
ENSG00000305456,ENSG00000305456,ENSG00000305456-305456
ENSG00000300527,ENSG00000300527,ENSG00000300527-300527
ENSG00000295977,ENSG00000295977,ENSG00000295977-295977
ENSG00000298272,ENSG00000298272,ENSG00000298272-298272
ENSG00000298292,ENSG00000298292,ENSG00000298292-298292
ENSG00000301310,ENSG00000301310,ENSG00000301310-301310
ENSG00000301376,ENSG00000301376,ENSG00000301376-301376
ENSG00000301346,ENSG00000301346,ENSG00000301346-301346
ENSG00000305140,ENSG00000305140,ENSG00000305140-305140
ENSG00000308376,ENSG00000308376,ENSG00000308376-308376
ENSG00000300679,ENSG00000300679,ENSG00000300679-300679
ENSG00000302229,ENSG00000302229,ENSG00000302229-302229
ENSG00000306764,ENSG00000306764,ENSG00000306764-306764
ENSG00000307649,ENSG00000307649,ENSG00000307649-307649
ENSG00000307667,ENSG00000307667,ENSG00000307667-307667
ENSG00000293238,ENSG00000293238,ENSG00000293238-293238
ENSG00000293694,ENSG00000293694,ENSG00000293694-293694
ENSG00000293548,ENSG00000293548,ENSG00000293548-293548
ENSG00000296205,ENSG00000296205,ENSG00000296205-296205
ENSG00000302291,ENSG00000302291,ENSG00000302291-302291
ENSG00000303403,ENSG00000303403,ENSG00000303403-303403
ENSG00000307242,ENSG00000307242,ENSG00000307242-307242
ENSG00000294240,ENSG00000294240,ENSG00000294240-294240
ENSG00000294254,ENSG00000294254,ENSG00000294254-294254
ENSG00000300856,ENSG00000300856,ENSG00000300856-300856
ENSG00000306221,ENSG00000306221,ENSG00000306221-306221
ENSG00000293817,ENSG00000293817,ENSG00000293817-293817
ENSG00000298945,ENSG00000298945,ENSG00000298945-298945
ENSG00000308241,ENSG00000308241,ENSG00000308241-308241
ENSG00000308259,ENSG00000308259,ENSG00000308259-308259
ENSG00000308221,ENSG00000308221,ENSG00000308221-308221
ENSG00000297444,ENSG00000297444,ENSG00000297444-297444
ENSG00000294304,ENSG00000294304,ENSG00000294304-294304
ENSG00000293710,ENSG00000293710,ENSG00000293710-293710
ENSG00000308217,ENSG00000308217,ENSG00000308217-308217
ENSG00000303192,ENSG00000303192,ENSG00000303192-303192
ENSG00000298594,ENSG00000298594,ENSG00000298594-298594
ENSG00000298570,ENSG00000298570,ENSG00000298570-298570
ENSG00000308977,ENSG00000308977,ENSG00000308977-308977
ENSG00000309917,ENSG00000309917,ENSG00000309917-309917
ENSG00000293324,ENSG00000293324,ENSG00000293324-293324
ENSG00000308808,ENSG00000308808,ENSG00000308808-308808
ENSG00000299040,ENSG00000299040,ENSG00000299040-299040
ENSG00000295372,ENSG00000295372,ENSG00000295372-295372
ENSG00000308076,ENSG00000308076,ENSG00000308076-308076
ENSG00000299828,ENSG00000299828,ENSG00000299828-299828
ENSG00000300258,ENSG00000300258,ENSG00000300258-300258
ENSG00000300279,ENSG00000300279,ENSG00000300279-300279
ENSG00000300339,ENSG00000300339,ENSG00000300339-300339
ENSG00000293621,UVRAG-DT,UVRAG-DT-293621
ENSG00000308993,ENSG00000308993,ENSG00000308993-308993
ENSG00000294415,ENSG00000294415,ENSG00000294415-294415
ENSG00000294212,ENSG00000294212,ENSG00000294212-294212
ENSG00000304290,ENSG00000304290,ENSG00000304290-304290
ENSG00000308001,ENSG00000308001,ENSG00000308001-308001
ENSG00000296990,ENSG00000296990,ENSG00000296990-296990
ENSG00000296461,ENSG00000296461,ENSG00000296461-296461
ENSG00000299592,ENSG00000299592,ENSG00000299592-299592
ENSG00000309978,ENSG00000309978,ENSG00000309978-309978
ENSG00000295708,ENSG00000295708,ENSG00000295708-295708
ENSG00000293714,ENSG00000293714,ENSG00000293714-293714
ENSG00000296534,ENSG00000296534,ENSG00000296534-296534
ENSG00000310439,ENSG00000310439,ENSG00000310439-310439
ENSG00000293272,ENSG00000293272,ENSG00000293272-293272
ENSG00000309524,ENSG00000309524,ENSG00000309524-309524
ENSG00000309563,ENSG00000309563,ENSG00000309563-309563
ENSG00000309545,ENSG00000309545,ENSG00000309545-309545
ENSG00000297818,ENSG00000297818,ENSG00000297818-297818
ENSG00000296773,ENSG00000296773,ENSG00000296773-296773
ENSG00000308458,ENSG00000308458,ENSG00000308458-308458
ENSG00000300488,ENSG00000300488,ENSG00000300488-300488
ENSG00000310212,ENSG00000310212,ENSG00000310212-310212
ENSG00000310229,ENSG00000310229,ENSG00000310229-310229
ENSG00000302828,ENSG00000302828,ENSG00000302828-302828
ENSG00000309650,ENSG00000309650,ENSG00000309650-309650
ENSG00000309673,ENSG00000309673,ENSG00000309673-309673
ENSG00000294397,ENSG00000294397,ENSG00000294397-294397
ENSG00000298860,ENSG00000298860,ENSG00000298860-298860
ENSG00000294648,ENSG00000294648,ENSG00000294648-294648
ENSG00000295418,ENSG00000295418,ENSG00000295418-295418
ENSG00000303527,ENSG00000303527,ENSG00000303527-303527
ENSG00000307436,ENSG00000307436,ENSG00000307436-307436
ENSG00000307422,ENSG00000307422,ENSG00000307422-307422
ENSG00000307456,ENSG00000307456,ENSG00000307456-307456
ENSG00000297891,ENSG00000297891,ENSG00000297891-297891
ENSG00000295219,ENSG00000295219,ENSG00000295219-295219
ENSG00000306283,ENSG00000306283,ENSG00000306283-306283
ENSG00000297318,ENSG00000297318,ENSG00000297318-297318
ENSG00000307019,ENSG00000307019,ENSG00000307019-307019
ENSG00000295349,ENSG00000295349,ENSG00000295349-295349
ENSG00000298055,ENSG00000298055,ENSG00000298055-298055
ENSG00000305680,ENSG00000305680,ENSG00000305680-305680
ENSG00000307348,ENSG00000307348,ENSG00000307348-307348
ENSG00000298020,ENSG00000298020,ENSG00000298020-298020
ENSG00000300784,ENSG00000300784,ENSG00000300784-300784
ENSG00000307308,ENSG00000307308,ENSG00000307308-307308
ENSG00000307897,ENSG00000307897,ENSG00000307897-307897
ENSG00000309910,ENSG00000309910,ENSG00000309910-309910
ENSG00000309946,ENSG00000309946,ENSG00000309946-309946
ENSG00000298189,ENSG00000298189,ENSG00000298189-298189
ENSG00000298204,ENSG00000298204,ENSG00000298204-298204
ENSG00000303894,ENSG00000303894,ENSG00000303894-303894
ENSG00000303873,ENSG00000303873,ENSG00000303873-303873
ENSG00000302212,ENSG00000302212,ENSG00000302212-302212
ENSG00000302190,ENSG00000302190,ENSG00000302190-302190
ENSG00000294816,ENSG00000294816,ENSG00000294816-294816
ENSG00000296347,ENSG00000296347,ENSG00000296347-296347
ENSG00000306299,ENSG00000306299,ENSG00000306299-306299
ENSG00000295461,ENSG00000295461,ENSG00000295461-295461
ENSG00000294898,ENSG00000294898,ENSG00000294898-294898
ENSG00000303810,ENSG00000303810,ENSG00000303810-303810
ENSG00000299230,ENSG00000299230,ENSG00000299230-299230
ENSG00000301579,ENSG00000301579,ENSG00000301579-301579
ENSG00000298721,ENSG00000298721,ENSG00000298721-298721
ENSG00000304748,ENSG00000304748,ENSG00000304748-304748
ENSG00000297932,ENSG00000297932,ENSG00000297932-297932
ENSG00000295883,ENSG00000295883,ENSG00000295883-295883
ENSG00000305975,ENSG00000305975,ENSG00000305975-305975
ENSG00000310219,ENSG00000310219,ENSG00000310219-310219
ENSG00000294150,ENSG00000294150,ENSG00000294150-294150
ENSG00000309025,ENSG00000309025,ENSG00000309025-309025
ENSG00000308699,ENSG00000308699,ENSG00000308699-308699
ENSG00000308717,ENSG00000308717,ENSG00000308717-308717
ENSG00000306975,ENSG00000306975,ENSG00000306975-306975
ENSG00000300871,ENSG00000300871,ENSG00000300871-300871
ENSG00000295858,ENSG00000295858,ENSG00000295858-295858
ENSG00000304830,ENSG00000304830,ENSG00000304830-304830
ENSG00000299714,ENSG00000299714,ENSG00000299714-299714
ENSG00000299693,ENSG00000299693,ENSG00000299693-299693
ENSG00000293289,ENSG00000293289,ENSG00000293289-293289
ENSG00000294168,ENSG00000294168,ENSG00000294168-294168
ENSG00000307554,ENSG00000307554,ENSG00000307554-307554
ENSG00000304005,ENSG00000304005,ENSG00000304005-304005
ENSG00000304030,ENSG00000304030,ENSG00000304030-304030
ENSG00000304051,ENSG00000304051,ENSG00000304051-304051
ENSG00000306211,ENSG00000306211,ENSG00000306211-306211
ENSG00000306239,ENSG00000306239,ENSG00000306239-306239
ENSG00000295552,ENSG00000295552,ENSG00000295552-295552
ENSG00000304880,ENSG00000304880,ENSG00000304880-304880
ENSG00000305788,ENSG00000305788,ENSG00000305788-305788
ENSG00000309370,ENSG00000309370,ENSG00000309370-309370
ENSG00000296812,ENSG00000296812,ENSG00000296812-296812
ENSG00000296835,ENSG00000296835,ENSG00000296835-296835
ENSG00000295456,ENSG00000295456,ENSG00000295456-295456
ENSG00000308118,ENSG00000308118,ENSG00000308118-308118
ENSG00000296653,ENSG00000296653,ENSG00000296653-296653
ENSG00000301727,ENSG00000301727,ENSG00000301727-301727
ENSG00000306110,ENSG00000306110,ENSG00000306110-306110
ENSG00000306141,ENSG00000306141,ENSG00000306141-306141
ENSG00000303003,ENSG00000303003,ENSG00000303003-303003
ENSG00000308712,ENSG00000308712,ENSG00000308712-308712
ENSG00000308695,ENSG00000308695,ENSG00000308695-308695
ENSG00000308730,ENSG00000308730,ENSG00000308730-308730
ENSG00000308741,ENSG00000308741,ENSG00000308741-308741
ENSG00000308705,ENSG00000308705,ENSG00000308705-308705
ENSG00000308761,ENSG00000308761,ENSG00000308761-308761
ENSG00000300332,ENSG00000300332,ENSG00000300332-300332
ENSG00000293058,ENSG00000293058,ENSG00000293058-293058
ENSG00000293587,ENSG00000293587,ENSG00000293587-293587
ENSG00000304602,ENSG00000304602,ENSG00000304602-304602
ENSG00000296843,ENSG00000296843,ENSG00000296843-296843
ENSG00000306387,ENSG00000306387,ENSG00000306387-306387
ENSG00000296477,ENSG00000296477,ENSG00000296477-296477
ENSG00000303541,ENSG00000303541,ENSG00000303541-303541
ENSG00000299676,ENSG00000299676,ENSG00000299676-299676
ENSG00000307600,ENSG00000307600,ENSG00000307600-307600
ENSG00000305810,ENSG00000305810,ENSG00000305810-305810
ENSG00000305794,ENSG00000305794,ENSG00000305794-305794
ENSG00000305779,ENSG00000305779,ENSG00000305779-305779
ENSG00000306215,ENSG00000306215,ENSG00000306215-306215
ENSG00000307980,ENSG00000307980,ENSG00000307980-307980
ENSG00000300441,ENSG00000300441,ENSG00000300441-300441
ENSG00000304737,ENSG00000304737,ENSG00000304737-304737
ENSG00000308576,ENSG00000308576,ENSG00000308576-308576
ENSG00000304840,ENSG00000304840,ENSG00000304840-304840
ENSG00000299484,ENSG00000299484,ENSG00000299484-299484
ENSG00000303891,ENSG00000303891,ENSG00000303891-303891
ENSG00000304015,ENSG00000304015,ENSG00000304015-304015
ENSG00000303918,ENSG00000303918,ENSG00000303918-303918
ENSG00000303994,ENSG00000303994,ENSG00000303994-303994
ENSG00000302850,ENSG00000302850,ENSG00000302850-302850
ENSG00000294088,ENSG00000294088,ENSG00000294088-294088
ENSG00000303937,ENSG00000303937,ENSG00000303937-303937
ENSG00000295041,ENSG00000295041,ENSG00000295041-295041
ENSG00000295126,ENSG00000295126,ENSG00000295126-295126
ENSG00000299277,ENSG00000299277,ENSG00000299277-299277
ENSG00000300764,ENSG00000300764,ENSG00000300764-300764
ENSG00000300785,ENSG00000300785,ENSG00000300785-300785
ENSG00000296471,ENSG00000296471,ENSG00000296471-296471
ENSG00000305638,ENSG00000305638,ENSG00000305638-305638
ENSG00000296559,ENSG00000296559,ENSG00000296559-296559
ENSG00000306604,ENSG00000306604,ENSG00000306604-306604
ENSG00000306553,ENSG00000306553,ENSG00000306553-306553
ENSG00000306629,ENSG00000306629,ENSG00000306629-306629
ENSG00000303649,ENSG00000303649,ENSG00000303649-303649
ENSG00000303683,ENSG00000303683,ENSG00000303683-303683
ENSG00000308338,ENSG00000308338,ENSG00000308338-308338
ENSG00000305515,ENSG00000305515,ENSG00000305515-305515
ENSG00000299779,ENSG00000299779,ENSG00000299779-299779
ENSG00000299094,ENSG00000299094,ENSG00000299094-299094
ENSG00000302068,ENSG00000302068,ENSG00000302068-302068
ENSG00000293540,ENSG00000293540,ENSG00000293540-293540
ENSG00000293462,ENSG00000293462,ENSG00000293462-293462
ENSG00000309590,ENSG00000309590,ENSG00000309590-309590
ENSG00000307046,ENSG00000307046,ENSG00000307046-307046
ENSG00000299473,ENSG00000299473,ENSG00000299473-299473
ENSG00000309945,ENSG00000309945,ENSG00000309945-309945
ENSG00000306437,ENSG00000306437,ENSG00000306437-306437
ENSG00000309928,ENSG00000309928,ENSG00000309928-309928
ENSG00000310174,ENSG00000310174,ENSG00000310174-310174
ENSG00000300648,ENSG00000300648,ENSG00000300648-300648
ENSG00000293283,ENSG00000293283,ENSG00000293283-293283
ENSG00000300465,ENSG00000300465,ENSG00000300465-300465
ENSG00000300886,ENSG00000300886,ENSG00000300886-300886
ENSG00000300237,ENSG00000300237,ENSG00000300237-300237
ENSG00000300211,ENSG00000300211,ENSG00000300211-300211
ENSG00000302875,ENSG00000302875,ENSG00000302875-302875
ENSG00000302894,ENSG00000302894,ENSG00000302894-302894
ENSG00000307451,ENSG00000307451,ENSG00000307451-307451
ENSG00000297869,ENSG00000297869,ENSG00000297869-297869
ENSG00000297894,ENSG00000297894,ENSG00000297894-297894
ENSG00000303624,ENSG00000303624,ENSG00000303624-303624
ENSG00000303455,ENSG00000303455,ENSG00000303455-303455
ENSG00000307686,ENSG00000307686,ENSG00000307686-307686
ENSG00000307507,ENSG00000307507,ENSG00000307507-307507
ENSG00000302547,ENSG00000302547,ENSG00000302547-302547
ENSG00000306231,ENSG00000306231,ENSG00000306231-306231
ENSG00000309846,ENSG00000309846,ENSG00000309846-309846
ENSG00000295316,ENSG00000295316,ENSG00000295316-295316
ENSG00000299737,ENSG00000299737,ENSG00000299737-299737
ENSG00000294837,ENSG00000294837,ENSG00000294837-294837
ENSG00000308929,ENSG00000308929,ENSG00000308929-308929
ENSG00000306177,ENSG00000306177,ENSG00000306177-306177
ENSG00000306159,ENSG00000306159,ENSG00000306159-306159
ENSG00000306194,ENSG00000306194,ENSG00000306194-306194
ENSG00000294068,ENSG00000294068,ENSG00000294068-294068
ENSG00000308823,ENSG00000308823,ENSG00000308823-308823
ENSG00000305923,ENSG00000305923,ENSG00000305923-305923
ENSG00000296731,ENSG00000296731,ENSG00000296731-296731
ENSG00000307802,ENSG00000307802,ENSG00000307802-307802
ENSG00000307825,ENSG00000307825,ENSG00000307825-307825
ENSG00000304501,ENSG00000304501,ENSG00000304501-304501
ENSG00000309210,ENSG00000309210,ENSG00000309210-309210
ENSG00000302573,ENSG00000302573,ENSG00000302573-302573
ENSG00000296275,ENSG00000296275,ENSG00000296275-296275
ENSG00000309913,ENSG00000309913,ENSG00000309913-309913
ENSG00000295444,ENSG00000295444,ENSG00000295444-295444
ENSG00000295464,ENSG00000295464,ENSG00000295464-295464
ENSG00000302721,ENSG00000302721,ENSG00000302721-302721
ENSG00000302703,ENSG00000302703,ENSG00000302703-302703
ENSG00000308658,ENSG00000308658,ENSG00000308658-308658
ENSG00000308708,ENSG00000308708,ENSG00000308708-308708
ENSG00000306274,ENSG00000306274,ENSG00000306274-306274
ENSG00000306294,ENSG00000306294,ENSG00000306294-306294
ENSG00000306318,ENSG00000306318,ENSG00000306318-306318
ENSG00000305764,ENSG00000305764,ENSG00000305764-305764
ENSG00000300421,ENSG00000300421,ENSG00000300421-300421
ENSG00000296527,ENSG00000296527,ENSG00000296527-296527
ENSG00000298165,ENSG00000298165,ENSG00000298165-298165
ENSG00000302002,ENSG00000302002,ENSG00000302002-302002
ENSG00000302033,ENSG00000302033,ENSG00000302033-302033
ENSG00000305982,ENSG00000305982,ENSG00000305982-305982
ENSG00000298503,ENSG00000298503,ENSG00000298503-298503
ENSG00000298536,ENSG00000298536,ENSG00000298536-298536
ENSG00000298516,ENSG00000298516,ENSG00000298516-298516
ENSG00000308225,ENSG00000308225,ENSG00000308225-308225
ENSG00000297393,ENSG00000297393,ENSG00000297393-297393
ENSG00000297411,ENSG00000297411,ENSG00000297411-297411
ENSG00000297377,ENSG00000297377,ENSG00000297377-297377
ENSG00000304053,ENSG00000304053,ENSG00000304053-304053
ENSG00000306676,ENSG00000306676,ENSG00000306676-306676
ENSG00000297990,ENSG00000297990,ENSG00000297990-297990
ENSG00000306735,ENSG00000306735,ENSG00000306735-306735
ENSG00000299753,ENSG00000299753,ENSG00000299753-299753
ENSG00000299284,ENSG00000299284,ENSG00000299284-299284
ENSG00000302214,ENSG00000302214,ENSG00000302214-302214
ENSG00000302236,ENSG00000302236,ENSG00000302236-302236
ENSG00000299150,ENSG00000299150,ENSG00000299150-299150
ENSG00000301050,ENSG00000301050,ENSG00000301050-301050
ENSG00000299723,ENSG00000299723,ENSG00000299723-299723
ENSG00000305853,ENSG00000305853,ENSG00000305853-305853
ENSG00000301769,ENSG00000301769,ENSG00000301769-301769
ENSG00000301814,ENSG00000301814,ENSG00000301814-301814
ENSG00000301719,ENSG00000301719,ENSG00000301719-301719
ENSG00000301744,ENSG00000301744,ENSG00000301744-301744
ENSG00000298282,ENSG00000298282,ENSG00000298282-298282
ENSG00000300056,ENSG00000300056,ENSG00000300056-300056
ENSG00000296978,ENSG00000296978,ENSG00000296978-296978
ENSG00000308774,ENSG00000308774,ENSG00000308774-308774
ENSG00000302780,ENSG00000302780,ENSG00000302780-302780
ENSG00000302758,ENSG00000302758,ENSG00000302758-302758
ENSG00000305012,ENSG00000305012,ENSG00000305012-305012
ENSG00000295353,ENSG00000295353,ENSG00000295353-295353
ENSG00000295988,ENSG00000295988,ENSG00000295988-295988
ENSG00000303793,ENSG00000303793,ENSG00000303793-303793
ENSG00000293873,ENSG00000293873,ENSG00000293873-293873
ENSG00000307272,ENSG00000307272,ENSG00000307272-307272
ENSG00000306922,ENSG00000306922,ENSG00000306922-306922
ENSG00000306943,ENSG00000306943,ENSG00000306943-306943
ENSG00000308936,ENSG00000308936,ENSG00000308936-308936
ENSG00000302561,ENSG00000302561,ENSG00000302561-302561
ENSG00000302177,ENSG00000302177,ENSG00000302177-302177
ENSG00000309835,ENSG00000309835,ENSG00000309835-309835
ENSG00000303095,ENSG00000303095,ENSG00000303095-303095
ENSG00000303530,ENSG00000303530,ENSG00000303530-303530
ENSG00000301066,ENSG00000301066,ENSG00000301066-301066
ENSG00000297941,ENSG00000297941,ENSG00000297941-297941
ENSG00000297960,ENSG00000297960,ENSG00000297960-297960
ENSG00000300825,ENSG00000300825,ENSG00000300825-300825
ENSG00000310186,ENSG00000310186,ENSG00000310186-310186
ENSG00000310207,ENSG00000310207,ENSG00000310207-310207
ENSG00000303243,ENSG00000303243,ENSG00000303243-303243
ENSG00000295928,ENSG00000295928,ENSG00000295928-295928
ENSG00000308195,ENSG00000308195,ENSG00000308195-308195
ENSG00000299191,ENSG00000299191,ENSG00000299191-299191
ENSG00000307024,ENSG00000307024,ENSG00000307024-307024
ENSG00000306700,ENSG00000306700,ENSG00000306700-306700
ENSG00000305648,ENSG00000305648,ENSG00000305648-305648
ENSG00000296906,ENSG00000296906,ENSG00000296906-296906
ENSG00000307057,ENSG00000307057,ENSG00000307057-307057
ENSG00000297136,ENSG00000297136,ENSG00000297136-297136
ENSG00000301990,ENSG00000301990,ENSG00000301990-301990
ENSG00000307601,ENSG00000307601,ENSG00000307601-307601
ENSG00000307618,ENSG00000307618,ENSG00000307618-307618
ENSG00000307544,ENSG00000307544,ENSG00000307544-307544
ENSG00000307650,ENSG00000307650,ENSG00000307650-307650
ENSG00000301312,ENSG00000301312,ENSG00000301312-301312
ENSG00000296974,ENSG00000296974,ENSG00000296974-296974
ENSG00000308547,ENSG00000308547,ENSG00000308547-308547
ENSG00000308574,ENSG00000308574,ENSG00000308574-308574
ENSG00000293970,ENSG00000293970,ENSG00000293970-293970
ENSG00000308452,ENSG00000308452,ENSG00000308452-308452
ENSG00000308432,ENSG00000308432,ENSG00000308432-308432
ENSG00000306048,ENSG00000306048,ENSG00000306048-306048
ENSG00000307144,ENSG00000307144,ENSG00000307144-307144
ENSG00000301999,ENSG00000301999,ENSG00000301999-301999
ENSG00000304507,ENSG00000304507,ENSG00000304507-304507
ENSG00000302681,ENSG00000302681,ENSG00000302681-302681
ENSG00000304762,ENSG00000304762,ENSG00000304762-304762
ENSG00000301332,ENSG00000301332,ENSG00000301332-301332
ENSG00000307036,ENSG00000307036,ENSG00000307036-307036
ENSG00000301321,ENSG00000301321,ENSG00000301321-301321
ENSG00000301348,ENSG00000301348,ENSG00000301348-301348
ENSG00000294232,ENSG00000294232,ENSG00000294232-294232
ENSG00000305090,ENSG00000305090,ENSG00000305090-305090
ENSG00000305065,ENSG00000305065,ENSG00000305065-305065
ENSG00000301392,ENSG00000301392,ENSG00000301392-301392
ENSG00000301370,ENSG00000301370,ENSG00000301370-301370
